dataid,active_record,building_type,program_579,program_baseline,program_energy_internet_demo,program_lg_appliance,program_verizon,program_ccet_group,program_civita_group,program_shines,city,state,pv,pv_panel_direction,total_amount_of_pv,amount_of_south_facing_pv,amount_of_west_facing_pv,amount_of_east_facing_pv,date_enrolled,date_withdrawn,house_construction_year,total_square_footage,first_floor_square_footage,second_floor_square_footage,third_floor_square_footage,half_floor_square_footage,lower_level_square_footage,audit_2011,audit_2013_2014,survey_2011,survey_2012,survey_2013,survey_2014,survey_2017,survey_2019,number_of_nests,indoor_temp_min_time,indoor_temp_max_time,indoor_temp_data_availability,gas_ert_min_time,gas_ert_max_time,gas_data_availability,water_ert_min_time,water_ert_max_time,water_data_availability,egauge_1min_min_time,egauge_1min_max_time,egauge_1min_data_availability,egauge_1s_min_time,egauge_1s_max_time,egauge_1s_data_availability,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1,wellpump1,energy_storage_system,energy_storage_system_l1,energy_storage_system_l2
7408,,Apartment,,,,,yes,,,,Austin,Texas,,,,,,,2013-07-12,2013-12-06,,825.0,,,,,,"","","","","","","","",,,,,,,,,,,2013-07-23 00:00:00-05,2013-12-05 23:59:00-06,43%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,
4967,,Apartment,,,,,yes,,,,Austin,Texas,,,,,,,2013-07-12,2014-06-30,,625.0,,,,,,"","","","","","","","",,,,,,,,,,,2013-07-23 00:00:00-05,2014-05-30 18:59:00-05,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,
4383,,Apartment,,,,,yes,,,,Austin,Texas,,,,,,,2013-07-12,2014-07-01,,625.0,,,,,,"","","","","","","","",,,,,,,,,,,2013-07-23 00:00:00-05,2014-06-07 18:59:00-05,45%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,
3806,,Apartment,,,,,yes,,,,Austin,Texas,,,,,,,2013-07-12,2014-07-31,,625.0,,,,,,"","","","","","","","",,,,,,,,,,,2014-03-02 00:00:00-06,2014-07-31 00:00:00-05,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,
3032,,Apartment,,,,,yes,,,,Austin,Texas,,,,,,,2013-07-12,2014-08-31,,825.0,,,,,,"","","","","","","","",,,,,,,,,,,2013-12-04 18:00:00-06,2014-08-30 18:59:00-05,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,
2247,,Apartment,,,,,yes,,,,Austin,Texas,,,,,,,2013-07-12,2014-09-22,,825.0,,,,,,"","","","","","","","",,,,,,,,,,,2013-11-21 18:00:00-06,2014-09-23 00:00:00-05,99%,,,,yes,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
878,,Apartment,,,,,yes,,,,Austin,Texas,,,,,,,2013-07-12,2015-01-31,,625.0,,,,,,"","","","","","","","",,,,,,,,,,,2013-12-07 18:00:00-06,2015-01-29 17:59:00-06,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,yes,,yes,,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,
4800,,Apartment,,,,,yes,,,,Austin,Texas,,,,,,,2013-07-12,2015-06-16,,600.0,,,,,,"","","","","","","","",,,,,,,,,,,2013-11-16 18:00:00-06,2015-06-16 04:38:00-05,100%,,,,yes,,,,,,,yes,,,,,,,,,,,,,yes,,,,,yes,,,,yes,,,,,,,,,,,yes,yes,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
7512,,Apartment,,,,,yes,,,,Austin,Texas,,,,,,,2013-07-12,2015-06-16,,825.0,,,,,,"","","","","","","","",,,,,,,,,,,2013-11-21 18:00:00-06,2015-06-16 05:36:00-05,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,,yes,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
1069,,Apartment,,,,,yes,,,,Austin,Texas,,,,,,,2013-07-12,2015-06-17,,600.0,,,,,,"","","","",yes,"","","",,,,,,,,,,,2013-09-26 19:00:00-05,2015-06-17 02:59:00-05,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,yes,,,,,,,,,yes,,yes,yes,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,
3425,,Apartment,,,,,yes,,,,Austin,Texas,,,,,,,2013-07-12,2015-06-17,,825.0,,,,,,"","","","","","","","",,,,,,,,,,,2013-11-06 18:00:00-06,2015-06-17 04:59:00-05,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,,yes,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
3484,,Apartment,,,,,yes,,,,Austin,Texas,,,,,,,2013-07-12,2015-06-17,,1025.0,,,,,,"","","","","","","","",,,,,,,,,,,2013-11-19 18:00:00-06,2015-03-27 02:59:00-05,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,yes,yes,,,,,yes,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,
9195,,Apartment,,,,,yes,,,,Austin,Texas,,,,,,,2013-07-12,2015-06-17,,825.0,,,,,,"","","","",yes,"","","",,,,,,,,,,,2014-03-26 19:00:00-05,2015-06-17 02:59:00-05,100%,,,,yes,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,
1577,,Apartment,,,,,yes,,,,Austin,Texas,,,,,,,2013-07-12,2015-12-03,,825.0,,,,,,"","","","","","","","",,,,,,,,,,,2013-07-24 19:00:00-05,2015-10-20 06:59:00-05,74%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,
3721,,Apartment,,,,,yes,,,,Austin,Texas,,,,,,,2013-07-12,2015-12-03,,825.0,,,,,,"","","","","","","","",,,,,,,,,,,2013-12-03 18:00:00-06,2015-10-20 04:59:00-05,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,
297,,Apartment,,,,,yes,,,,Austin,Texas,,,,,,,2013-07-12,2015-12-30,,825.0,,,,,,"","","","","","","","",,,,,,,,,,,2013-12-03 18:00:00-06,2015-07-18 06:59:00-05,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,
6165,,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-07-14,2018-06-26,1944,1150.0,975.0,150.0,,,,"","","","","",yes,yes,"",,,,,,,,,,,2013-08-16 19:00:00-05,2018-03-17 02:30:00-05,97%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
9176,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-07-16,,1968,2700.0,1600.0,1075.0,0.0,0.0,0.0,"","","","",yes,"","","",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605,,Single-Family Home 001 (Master),yes,,,,,,,,Houston,Texas,,,,,,,2013-07-17,2018-06-13,,2250.0,2250.0,,,,,"","","","",yes,yes,yes,"",,,,,,,,,,,2013-08-29 19:00:00-05,2017-03-13 07:59:00-05,100%,,,,yes,,,,,,,yes,yes,yes,,,,,,,yes,,,,yes,,yes,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,
3200,yes,Single-Family Home 001 (Master),,,yes,,,,,,Cedar Park,Texas,,,,,,,2013-07-17,,,2525.0,2525.0,,,,,"","","","","","","",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,,Apartment,,,,,yes,,,,Austin,Texas,,,,,,,2013-07-25,2014-02-28,,625.0,,,,,,"","","","","","","","",,,,,,,,,,,2013-08-09 19:00:00-05,2014-02-28 00:00:00-06,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,
5778,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-07-29,,1981,2425.0,2425.0,,,,,"","","","","","","","",,,,,,,,,,,2014-05-22 00:00:00-05,2015-05-31 02:53:00-05,100%,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7617,,Single-Family Home 001 (Master),yes,,,,,,,,McKinney,Texas,,,,,,,2013-08-12,2016-06-30,,2775.0,2775.0,,,,,"","","","","",yes,"","",,,,,,,,,,,2013-08-24 19:00:00-05,2016-04-21 02:59:00-05,100%,,,,yes,yes,,,,,,,,,,,,,,,yes,,,,,,yes,,,yes,yes,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,,yes,,,,,,
59,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-08-12,,2011,3825.0,2700.0,1125.0,,,,"","","","",yes,yes,"","",,,,,,,,,,,2013-08-13 19:00:00-05,2024-10-02 06:59:00-05,99%,2019-03-01 18:00:00-06,2024-09-25 21:00:00-05,88%,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,
7090,yes,Single-Family Home 001 (Master),yes,,,,,,,,Plano,Texas,,,,,,,2013-08-12,,,2650.0,2650.0,,,,,"","","","",yes,yes,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7597,,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-08-13,2014-08-07,,,,,,,,"","","","",yes,"","","",,,,,2014-07-15 01:07:53-05,2014-07-23 21:13:56-05,50%,,,,2013-08-17 19:00:00-05,2014-02-23 17:59:00-06,96%,,,,yes,,,,,yes,yes,,,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,yes,yes,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
111,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-08-13,,1979,1950.0,1950.0,,,,,"","","","","",yes,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4408,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-08-13,,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4561,yes,Single-Family Home 001 (Master),yes,,,,,,,,Allen,Texas,,,,,,,2013-08-15,,,4300.0,3150.0,1150.0,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4728,yes,Single-Family Home 001 (Master),yes,,,,,,,,Allen,Texas,,,,,,,2013-08-15,,,3250.0,2100.0,1150.0,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5673,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-08-15,,1983,1900.0,1900.0,0.0,0.0,0.0,0.0,"","","","",yes,"","","",,,,,,,,,,,2013-08-24 19:00:00-05,2016-01-15 04:59:00-06,100%,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,
8282,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-08-16,,1978,2025.0,2025.0,,,,,"","","","","",yes,"",yes,,,,,,,,,,,2014-01-08 18:00:00-06,2024-10-02 04:59:00-05,78%,2019-03-05 18:00:00-06,2023-09-15 21:00:00-05,94%,yes,,,,,yes,,,,,,,,yes,,,,,,,,,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,,,,,yes,,yes,,,,,,yes,,,,,,,,,,,,,,,,,
280,,Single-Family Home 001 (Master),yes,,,,,,,,Houston,Texas,,,,,,,2013-08-17,2014-07-31,,1750.0,700.0,700.0,,,350.0,"","","","","","","","",,,,,,,,,,,2013-08-29 19:00:00-05,2014-07-30 18:59:00-05,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,
4944,,Single-Family Home 001 (Master),yes,,,,,,,,Houston,Texas,,,,,,,2013-08-17,2019-05-14,1935,1425.0,1425.0,,,,,"","","","","",yes,yes,yes,,,,,,,,2016-01-06 00:05:00-06,2016-10-04 09:16:00-05,18%,2014-07-23 00:00:00-05,2017-01-31 06:59:00-06,100%,,,,yes,,,,,,,yes,,,,,,,,,,yes,,,yes,,,,,yes,,,,yes,,,,,,,yes,,,,,,,,,,yes,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
275,,Single-Family Home 001 (Master),yes,,,,,,,,Houston,Texas,,,,,,,2013-08-17,2019-06-08,,2025.0,2025.0,,,,,"","","","","",yes,"","",,,,,,,,,,,2013-08-28 19:00:00-05,2015-10-28 06:39:00-05,100%,,,,yes,,,,,yes,,,,,,,,,,,,yes,,,yes,,,,,yes,,,,yes,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
8107,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-08-17,,2012,2075.0,975.0,1100.0,0.0,0.0,0.0,"","","","","","",yes,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5938,,Town Home,,,,,,,Civita - Text Message,,San Diego,California,,,,,,,2013-08-19,2018-10-17,2013,1475.0,,,,,,"",yes,"","",yes,yes,yes,"",,,,,,,,,,,2013-09-27 19:00:00-05,2017-10-27 04:33:00-05,100%,,,,yes,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,,yes,,,,yes,,,,,,,,,,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,
5909,,Apartment,,,,,,,Civita - Control,,San Diego,California,,,,,,,2013-08-23,2014-04-30,2012,725.0,725.0,,,,,"",yes,"","",yes,"","","",,,,,,,,,,,2014-01-15 18:00:00-06,2014-04-29 18:59:00-05,97%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
54,,Apartment,,,,,,,Civita - Text Message,,San Diego,California,,,,,,,2013-08-23,2014-09-22,,,,,,,,"","","","","","","","",,,,,,,,,,,2014-01-15 18:00:00-06,2014-09-22 18:59:00-05,99%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
3938,,Apartment,,,,,,,Civita - Control,,San Diego,California,,,,,,,2013-08-23,2018-01-22,2012,1125.0,1125.0,,,,,"",yes,"","","","","","",,,,,,,,,,,2013-09-27 19:00:00-05,2017-01-15 08:59:00-06,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
8061,,Town Home,,,,,,,Civita - Text Message,,San Diego,California,,,,,,,2013-08-23,2018-10-17,2012,1550.0,,,,,,"",yes,"","",yes,"",yes,"",,,,,,,,,,,2014-01-31 14:51:00-06,2017-03-08 02:59:00-06,100%,,,,yes,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,
6497,,Town Home,,,,,,,Civita - Text Message,,San Diego,California,,,,,,,2013-08-23,2019-06-08,,2050.0,,,,,,"","","","","",yes,"","",,,,,,,,,,,2014-02-27 18:00:00-06,2014-08-26 18:59:00-05,99%,,,,yes,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,
1035,,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-08-28,2020-12-16,1967,1750.0,1750.0,,,,,"","","","",yes,yes,yes,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-08-28,,2012,1450.0,600.0,850.0,0.0,0.0,0.0,"",yes,"","",yes,"","","",,,,,,,,,,,2014-06-03 00:00:00-05,2023-04-20 05:59:00-05,85%,2018-01-01 01:00:00-06,2022-07-22 10:00:00-05,87%,yes,,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,
5586,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-08-28,,,,,,,,,"","","","","","",yes,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-08-28,,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6787,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-08-28,,,,,,,,,"","","","",yes,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9711,,Apartment,,,,,,,Civita - Control,,San Diego,California,,,,,,,2013-08-29,2013-12-17,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6689,,Apartment,,,,,,,Civita - Control,,San Diego,California,,,,,,,2013-08-29,2014-01-24,,,,,,,,"","","","","","","","",,,,,,,,,,,2014-01-15 18:00:00-06,2014-01-19 17:59:00-06,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
8736,,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-08-29,2014-02-26,1970,3050.0,1825.0,1225.0,,,,"","","","","","","","",,,,,,,,,,,2013-09-26 19:00:00-05,2014-02-26 00:00:00-06,99%,,,,yes,yes,,,,yes,,,,,,,,yes,,,,yes,,,yes,yes,,,,yes,yes,,,yes,,,,,,,,,,yes,yes,,,,,,yes,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
4329,,Apartment,,,,,,,Civita - Control,,San Diego,California,,,,,,,2013-08-29,2014-07-01,,,,,,,,"","","","","","","","",,,,,,,,,,,2013-10-25 19:00:00-05,2014-06-27 18:59:00-05,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
6152,,Town Home,,,,,,,Civita - Control,,San Diego,California,,,,,,,2013-08-29,2014-07-18,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8574,,Apartment,,,,,,,Civita - Control,,San Diego,California,,,,,,,2013-08-29,2015-01-31,,,,,,,,"","","","",yes,"","","",,,,,,,,,,,2013-10-25 19:00:00-05,2015-01-18 17:59:00-06,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
7114,,Town Home,,,,,,,Civita - Text Message,,San Diego,California,,,,,,,2013-08-29,2016-02-26,2012,1400.0,,,,,,"",yes,"","","","","","",,,,,,,,,,,2014-01-15 18:00:00-06,2016-02-26 00:00:00-06,99%,,,,yes,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,
3687,,Town Home,,,,,,,Civita - Text Message,,San Diego,California,,,,,,,2013-08-29,2016-03-22,,,,,,,,"","","","","","","","",,,,,,,,,,,2013-12-11 18:00:00-06,2015-09-02 02:35:00-05,100%,,,,yes,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,
7062,,Town Home,,,,,,,Civita - Control,,San Diego,California,,,,,,,2013-08-29,2016-03-22,,1400.0,,,,,,"","","","",yes,"","","",,,,,,,,,,,2013-11-11 16:06:00-06,2015-12-07 23:59:00-06,94%,,,,yes,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,
8733,,Apartment,,,,,,,Civita - Text Message,,San Diego,California,,,,,,,2013-08-29,2016-03-22,,,,,,,,"","","","","",yes,"","",,,,,,,,,,,2014-02-05 12:48:00-06,2015-08-10 03:59:00-05,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
9213,,Apartment,,,,,,,Civita - Text Message,,San Diego,California,,,,,,,2013-08-29,2016-03-30,,,,,,,,"","","","","","","","",,,,,,,,,,,2013-09-25 19:00:00-05,2015-06-14 03:55:00-05,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
9775,,Apartment,,,,,,,Civita - Text Message,,San Diego,California,,,,,,,2013-08-29,2018-07-16,2012,1400.0,1400.0,,,,,"",yes,"","",yes,yes,"","",,,,,,,,,,,2013-10-22 19:00:00-05,2017-11-06 04:59:00-06,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
4015,,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-08-29,2018-08-15,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3916,,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-08-29,2019-09-03,1957,1550.0,1550.0,0.0,0.0,0.0,0.0,"","","","","","","","",,,,,,,,,,,2013-10-03 19:00:00-05,2017-05-09 07:37:00-05,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,
807,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2013-08-29,,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
